tokenID,tokenOrder,unitID,unitSeq, col 0, col 1, col 2, col 3, col 4, col 5, col 6, col 7,endNote,kind,POS_dft
2B2B0955C693E,1,1C47F1FB696BC,145,"TC:, , , , , , , , , , 
FA3618B534B8,2,1C47F1FB696BC,145,If,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
23A0AE81C9CF,3,1C47F1FB696BC,145,I;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
27E5343F409F1,4,1C47F1FB696BC,145,if,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
3884191833966,5,1C47F1FB696BC,145,I,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
156A97CE59D59,6,1C47F1FB696BC,145,were,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
ABB800EB73C1,7,1C47F1FB696BC,145,to,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
159AF57105A5B,8,1C47F1FB696BC,145,walk,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
9C3EBD8A9ED,9,1C47F1FB696BC,145,into,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
FABA67CFC118,10,1C47F1FB696BC,145,a,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
23F4560989F70,11,1C47F1FB696BC,145,restaurant,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
3122C7F0674C,12,1C47F1FB696BC,145,or,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
4603BF04389E,13,1C47F1FB696BC,145,walk,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
3495F2BE166CF,14,1C47F1FB696BC,145,into;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1F2753464EE22,15,1C47F1FB696BC,145,uh;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
342F977210311,16,1C47F1FB696BC,145,a,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1FDDC5B476557,17,1C47F1FB696BC,145,white,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
7FCAA072EEFA,18,1C47F1FB696BC,145,restroom;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
28678559FD33F,19,1C47F1FB696BC,145,I,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
10D30ECD7812F,20,1C47F1FB696BC,145,would,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1E5AC88E1054E,21,1C47F1FB696BC,145,be,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
193F60FAFA8DC,22,1C47F1FB696BC,145,breaking,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2AB04FCF18982,23,1C47F1FB696BC,145,the,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1CF4E10DBBA07,24,1C47F1FB696BC,145,law;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
16D42546A1683,25,1C47F1FB696BC,145,because,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1C483E52C4E8,26,1C47F1FB696BC,145,the,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
25B267B1164B1,27,1C47F1FB696BC,145,restroom,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
3B10C93810E6,28,1C47F1FB696BC,145,was,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
16CFF8CD63D36,29,1C47F1FB696BC,145,set,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
276A9571216CD,30,1C47F1FB696BC,145,up,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2B9F82EA08CB3,31,1C47F1FB696BC,145,in,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
DA7482E3FB0E,32,1C47F1FB696BC,145,a,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1111B8F570261,33,1C47F1FB696BC,145,situation,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2339FA10162E2,34,1C47F1FB696BC,145,that,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
7C165035A530,35,1C47F1FB696BC,145,you,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1A85A4323631,36,1C47F1FB696BC,145,had,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
17C067978851B,37,1C47F1FB696BC,145,a,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1121C493CE5C1,38,1C47F1FB696BC,145,white,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
37D4F4A3FF516,39,1C47F1FB696BC,145,women;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1FCDA238C16,40,1C47F1FB696BC,145,white,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
79A13C83117B,41,1C47F1FB696BC,145,men;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1BBAA23D0DFDE,42,1C47F1FB696BC,145,and,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
274A6FE28F23C,43,1C47F1FB696BC,145,colored.",undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
142A5FFFD8278,1,2E20701787D01,146,"TC:, , , , , , , , , , 
288B1F2CF05B8,2,2E20701787D01,146,That,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2938AC62E70E0,3,2E20701787D01,146,was,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2AADEE7B0DF32,4,2E20701787D01,146,what,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
377C5DE79CF1A,5,2E20701787D01,146,the,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1FF5E915D6E2E,6,2E20701787D01,146,restaurant;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
25251C9A7B,7,2E20701787D01,146,I,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
EE58D39BA8B7,8,2E20701787D01,146,mean;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1B4BAE9690F8A,9,2E20701787D01,146,that’s,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
26BC5BB20210A,10,2E20701787D01,146,what,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
FC2AC023B548,11,2E20701787D01,146,the,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
124548502CBA6,12,2E20701787D01,146,restrooms,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
250FE3931F28C,13,2E20701787D01,146,was.",undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2BFE4D3582230,1,232941BAE4B9C,147,"TC:, , , , , , , , , , 
1BCAF44D14DFA,2,232941BAE4B9C,147,So;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
7A4DD100A41E,3,232941BAE4B9C,147,we,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
7C331813F51,4,232941BAE4B9C,147,talking,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
24F565358C8A,5,232941BAE4B9C,147,about,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
27A6A2AB972C4,6,232941BAE4B9C,147,unisex,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
8A58340004F3,7,232941BAE4B9C,147,restrooms;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
12345890158BC,8,232941BAE4B9C,147,we,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
C35899477AC6,9,232941BAE4B9C,147,had,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1F809F4EA0C15,10,232941BAE4B9C,147,that,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
10FDF6E61ECA2,11,232941BAE4B9C,147,for,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2A2D5279446D3,12,232941BAE4B9C,147,years.",undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
254FC11D5991F,1,2FB2595F448E6,148,"TC:, , , , , , , , , , 
8E2F31DB2C8C,2,2FB2595F448E6,148,So;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
35B37C59715C4,3,2FB2595F448E6,148,these,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
C7468EBD25BD,4,2FB2595F448E6,148,kind,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
281F12007EDF2,5,2FB2595F448E6,148,of,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
E9160611DF0D,6,2FB2595F448E6,148,things,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
9172E1D84581,7,2FB2595F448E6,148,that,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
6EF1EF420A2E,8,2FB2595F448E6,148,I,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2490A9F71B682,9,2FB2595F448E6,148,couldn’t,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
110E938FF952D,10,2FB2595F448E6,148,go;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1839F3380DC6C,11,2FB2595F448E6,148,I,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
348B41CCB82CC,12,2FB2595F448E6,148,couldn’t,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1682A90D81315,13,2FB2595F448E6,148,go,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
184F026DC03B6,14,2FB2595F448E6,148,and,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
37AF540AA71BC,15,2FB2595F448E6,148,eat,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
29B0E8C4EF578,16,2FB2595F448E6,148,into,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2E0EC82A1CA4E,17,2FB2595F448E6,148,the;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1A95A7345E91,18,2FB2595F448E6,148,ah;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
253176C007A5D,19,2FB2595F448E6,148,restaurant;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
338867897B4DA,20,2FB2595F448E6,148,I,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
32BB2D65F8F53,21,2FB2595F448E6,148,couldn’t,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2100ED7D1515A,22,2FB2595F448E6,148,ride,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
22806CE012D63,23,2FB2595F448E6,148,the;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
3126493BD7364,24,2FB2595F448E6,148,ah;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
30ACE1883A11F,25,2FB2595F448E6,148,I,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1C1069D430EB4,26,2FB2595F448E6,148,had,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
22A5C6A2AD07C,27,2FB2595F448E6,148,to,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
83AF0C10DB69,28,2FB2595F448E6,148,ride,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
29DDF479F14,29,2FB2595F448E6,148,in,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
5CBB1068E10C,30,2FB2595F448E6,148,the,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
13D270612F2D9,31,2FB2595F448E6,148,back,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
38B577F0E0529,32,2FB2595F448E6,148,of,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
DEFFE6B34063,33,2FB2595F448E6,148,the,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
10DFE54B6DD4B,34,2FB2595F448E6,148,bus;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1414AA83B4462,35,2FB2595F448E6,148,(unintelligible),undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1607C6CC1995C,36,2FB2595F448E6,148,if,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
159C26C1F9DCE,37,2FB2595F448E6,148,we,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
174A17054BDA9,38,2FB2595F448E6,148,had,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
433148F268ED,39,2FB2595F448E6,148,the,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
29058138B02A2,40,2FB2595F448E6,148,bus;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1E2569AB16B98,41,2FB2595F448E6,148,it,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
35865ACCB5535,42,2FB2595F448E6,148,was,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
159C1D1DC4F9E,43,2FB2595F448E6,148,the,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
210F3C2821821,44,2FB2595F448E6,148,segregation,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
23ECC722D46A0,45,2FB2595F448E6,148,situation;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
432899DD09AE,46,2FB2595F448E6,148,I,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
248B72CE4772D,47,2FB2595F448E6,148,couldn’t,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
3A5073B66BCB,48,2FB2595F448E6,148,figure,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
37AB191308CB6,49,2FB2595F448E6,148,out,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1C7F551427471,50,2FB2595F448E6,148,that,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
FBAEA3842618,51,2FB2595F448E6,148,I,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
D26FD7AE4D3A,52,2FB2595F448E6,148,went,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2B421D235BF8D,53,2FB2595F448E6,148,overseas;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
F5D67D324BE6,54,2FB2595F448E6,148,risked,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
38D5C85EC32D2,55,2FB2595F448E6,148,my,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
B34E5CA840CB,56,2FB2595F448E6,148,life,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
53DE21E5F9C7,57,2FB2595F448E6,148,to,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
230FAEFA6D1D6,58,2FB2595F448E6,148,come,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
F342F0B5C50E,59,2FB2595F448E6,148,back,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
366ACF59749FC,60,2FB2595F448E6,148,to,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
3532BD7DFF32A,61,2FB2595F448E6,148,a,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1F55A54F6BFD0,62,2FB2595F448E6,148,society,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
3080F2A18CE33,63,2FB2595F448E6,148,that,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
24D3427B3F7AF,64,2FB2595F448E6,148,did,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
32322ADEE2EA5,65,2FB2595F448E6,148,not,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
123F1B81F08BC,66,2FB2595F448E6,148,treat,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
35BF49325EA0D,67,2FB2595F448E6,148,me,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
14AE2258DB96D,68,2FB2595F448E6,148,the,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
C2C76DB752E9,69,2FB2595F448E6,148,same,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
153377F9DB27B,70,2FB2595F448E6,148,as,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2EDEE8E97D443,71,2FB2595F448E6,148,others.",undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2F329B98A3C9F,1,1F22992F5B8D7,149,"TC:, , , , , , , , , , 
30330A1C91168,2,1F22992F5B8D7,149,I,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
862375BC55E4,3,1F22992F5B8D7,149,was,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
16D4B7E2249AA,4,1F22992F5B8D7,149,treated,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1687A952849D3,5,1F22992F5B8D7,149,even,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2493422F297EB,6,1F22992F5B8D7,149,less,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
6A1AC73760E2,7,1F22992F5B8D7,149,than,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
22B9B1243595C,8,1F22992F5B8D7,149,the,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
868B3C2DA370,9,1F22992F5B8D7,149,prisoners,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
223B59A0A733E,10,1F22992F5B8D7,149,of,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
196E5520549A6,11,1F22992F5B8D7,149,war.",undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
7B855A3726,1,25EA9D200B4CB,150,"TC:, , , , , , , , , , 
14BD351FAB8AB,2,25EA9D200B4CB,150,So,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
33A1334E40309,3,25EA9D200B4CB,150,you,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
CFD91BF167A2,4,25EA9D200B4CB,150,say,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1033369990D11,5,25EA9D200B4CB,150,preparing,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
29646A53E2BB3,6,25EA9D200B4CB,150,me;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1321C3C7246C6,7,25EA9D200B4CB,150,it,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1B3D99E08EC87,8,25EA9D200B4CB,150,gave,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
29915BA28B485,9,25EA9D200B4CB,150,me,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
23609CBE31EA5,10,25EA9D200B4CB,150,a,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
D5E42C91B596,11,25EA9D200B4CB,150,mindset,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
248A730FD176C,12,25EA9D200B4CB,150,that,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
30DB90A75316F,13,25EA9D200B4CB,150,I,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
241FDC4A7F476,14,25EA9D200B4CB,150,wanted,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
277B145C402CF,15,25EA9D200B4CB,150,to,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
369A33EE14033,16,25EA9D200B4CB,150,change,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
160C83E98EE9C,17,25EA9D200B4CB,150,(laughter).",undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
125D3EEE17C5B,1,1B88B9EE0E1E3,151,"DM:, , , , , , , , , , 
2FD3FDE59582B,2,1B88B9EE0E1E3,151,Yeah.",undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
B1BFC44D647E,1,FE754218C292,152,"DM:, , , , , , , , , , 
33F0CFB584D1C,2,FE754218C292,152,So,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1A1792E2B2A9B,3,FE754218C292,152,then,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
19A7CF1C330F4,4,FE754218C292,152,you,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1553BF05EBFA6,5,FE754218C292,152,took,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2D70A89E20FB5,6,FE754218C292,152,that,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
28AD70F5DC315,7,FE754218C292,152,mindset,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1516D77F5BA42,8,FE754218C292,152,and,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
341AD03B2C4B4,9,FE754218C292,152,you,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1F6804864AEFF,10,FE754218C292,152,went,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
628C07EEFA9D,11,FE754218C292,152,to,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
383C774B1FA56,12,FE754218C292,152,college;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
74768A01CBF7,13,FE754218C292,152,um;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
364420928DEC6,14,FE754218C292,152,you,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1769AA2200351,15,FE754218C292,152,must,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
95C2F37FFD87,16,FE754218C292,152,have,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
339FE55F12D0,17,FE754218C292,152,experienced;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
20ECE1E127689,18,FE754218C292,152,um;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1F400DD469ACA,19,FE754218C292,152,university;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
360C975DD4D3B,20,FE754218C292,152,um;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
36EE0DA4977B6,21,FE754218C292,152,differently—,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
319CB0B8D0569,22,FE754218C292,152,(",undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
FA036A0FCE7E,1,E68752D6D0B8,153,TC:, , , , , , , , , , 
2373150DB332,2,E68752D6D0B8,153,Yeah.,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2001AFD9B956E,1,1C53E685DFF9E,154,TC:, , , , , , , , , , 
23F1E77A81E4A,2,1C53E685DFF9E,154,—,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
34F3C4F24207,3,1C53E685DFF9E,154,Was,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
30356E8D942F8,4,1C53E685DFF9E,154,it,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
183D9A90DCBAD,5,1C53E685DFF9E,154,an,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
512BA687F17F,6,1C53E685DFF9E,154,all,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
11B3C162256FE,7,1C53E685DFF9E,154,black,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
17E350369FB17,8,1C53E685DFF9E,154,school—,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
245208E20A5BA,9,1C53E685DFF9E,154,(,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2F3BD942FC77D,1,6FE212AAAC0F,155,TC:, , , , , , , , , , 
E1C1719C337F,2,6FE212AAAC0F,155,Yeah.,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
4B562A575AB9,1,CDA24A2EF2B5,156,TC:, , , , , , , , , , 
C1F04B96EB68,2,CDA24A2EF2B5,156,—,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
29DBC9151950D,3,CDA24A2EF2B5,156,So,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
14D0735B91B4E,4,CDA24A2EF2B5,156,when,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
22238A19E4384,5,CDA24A2EF2B5,156,you,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
752DCB336BF2,6,CDA24A2EF2B5,156,were,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
A70FA2E39FBE,7,CDA24A2EF2B5,156,in,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
370F1FEEE4096,8,CDA24A2EF2B5,156,the,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
360C5B50291AB,9,CDA24A2EF2B5,156,institution—,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
